1705715499238373041,Ni11,02 1.3915 -3.0160 05,02 4.7008 -6.1593 54,02 1.5042 -2.6569:05
1705715499241801977,Np11,-0.5016 0.3597 2.1584 1.0000 05,-0.7440 0.0000 2.0815 1.0000 54,1.0186 0.4317 1.3660 1.0000:8E
1705715499243098020,Ni11,02 1.3915 -3.0160 05,02 4.7008 -6.1593 54,02 1.5042 -2.6569:05
1705715499247272968,Np11,-0.5016 0.3597 2.1584 1.0000 05,-0.7440 0.0000 2.0815 1.0000 54,1.0186 0.4317 1.3660 1.0000:8E
1705715499251031875,Np11,-0.5016 0.3597 2.1584 1.0000 05,-0.7440 0.0000 2.0815 1.0000 54,1.0186 0.4317 1.3660 1.0000:8E
1705715499252591371,Ni11,02 1.3915 -3.0160 05,02 4.6627 -6.1394 54,02 1.5042 -2.6569:A1
1705715499318062543,Np11,-0.5016 0.3597 2.1584 1.0000 05,-0.7440 0.0000 2.0815 1.0000 54,1.0815 0.5516 1.2418 1.0000:87
1705715499318944692,Ni11,02 1.3770 -3.0008 05,02 4.6627 -6.1394 54,02 1.5218 -2.6837:26
1705715499322391271,Np11,-0.5016 0.3597 2.1584 1.0000 05,-0.7440 0.0000 2.0815 1.0000 54,1.0815 0.5516 1.2418 1.0000:87
1705715499323714017,Ni11,02 1.3770 -3.0008 05,02 4.6627 -6.1394 54,02 1.5218 -2.6837:26
1705715499327923297,Np11,-0.5016 0.3597 2.1584 1.0000 05,-0.7440 0.0000 2.0815 1.0000 54,1.0815 0.5516 1.2418 1.0000:87
1705715499330808401,Np11,-0.5016 0.3597 2.1584 1.0000 05,-0.7440 0.0000 2.0815 1.0000 54,1.0815 0.5516 1.2418 1.0000:87
1705715499332191228,Ni11,02 1.3770 -3.0008 05,02 4.6627 -6.1394 54,02 1.5218 -2.6837:26
1705715499336232185,Np11,-0.5016 0.3597 2.1584 1.0000 05,-0.7440 0.0000 2.0815 1.0000 54,1.0815 0.5516 1.2418 1.0000:87
1705715499337901353,Ni11,02 1.3770 -3.0008 05,02 4.6627 -6.1394 54,02 1.5218 -2.6837:26
1705715499341543197,Np11,-0.4387 0.5516 2.0697 1.0000 05,-0.7440 0.0000 2.0815 1.0000 54,1.0815 0.5516 1.2418 1.0000:E7
1705715499346570491,Np11,-0.4387 0.5516 2.0697 1.0000 05,-0.7440 0.0000 2.0815 1.0000 54,1.0815 0.5516 1.2418 1.0000:E7
1705715499347533941,Ni11,02 1.3770 -3.0008 05,02 4.6627 -6.1394 54,02 1.5218 -2.6837:26
1705715499349499702,Ni11,02 1.3770 -3.0008 05,02 4.6627 -6.1394 54,02 1.5218 -2.6837:26
1705715499353813171,Np11,-0.4387 0.5516 2.0697 1.0000 05,-0.7440 0.0000 2.0815 1.0000 54,1.0815 0.5516 1.2418 1.0000:E7
1705715499355339527,Ni11,02 1.3770 -3.0008 05,02 4.6627 -6.1394 54,02 1.5218 -2.6837:26
1705715499359241724,Np11,-0.4387 0.5516 2.0697 1.0000 05,-0.7440 0.0000 2.0815 1.0000 54,1.0815 0.5516 1.2418 1.0000:E7
1705715499360134601,Ni11,02 1.3770 -3.0008 05,02 4.6627 -6.1394 54,02 1.5218 -2.6837:26
1705715499364449262,Np11,-0.4387 0.5516 2.0697 1.0000 05,-0.7424 0.0000 2.2649 1.0000 54,1.0815 0.5516 1.2418 1.0000:2F
1705715499365234851,Ni11,02 1.3770 -3.0008 05,02 4.6627 -6.1394 54,02 1.5218 -2.6837:26
1705715499426375150,Np11,-0.4387 0.5516 2.0697 1.0000 05,-0.7424 0.0000 2.2649 1.0000 54,1.1443 0.5276 1.2123 1.0000:05
1705715499427228689,Ni11,02 1.2911 -2.9167 05,02 4.3292 -5.8236 54,02 1.5096 -2.6823:62
1705715499431047677,Np11,-0.4387 0.5516 2.0697 1.0000 05,-0.7424 0.0000 2.2649 1.0000 54,1.1443 0.5276 1.2123 1.0000:05
1705715499432183980,Ni11,02 1.2911 -2.9167 05,02 4.3292 -5.8236 54,02 1.5096 -2.6823:62
1705715499434995651,Ni11,02 1.2911 -2.9167 05,02 4.3292 -5.8236 54,02 1.5096 -2.6823:62
1705715499439551830,Np11,-0.4387 0.5516 2.0697 1.0000 05,-0.7424 0.0000 2.2649 1.0000 54,1.1443 0.5276 1.2123 1.0000:05
1705715499440903425,Ni11,02 1.2911 -2.9167 05,02 4.3292 -5.8236 54,02 1.5096 -2.6823:62
1705715499445224761,Np11,-0.4387 0.5516 2.0697 1.0000 05,-0.7424 0.0000 2.2649 1.0000 54,1.1443 0.5276 1.2123 1.0000:05
1705715499446025609,Ni11,02 1.2911 -2.9167 05,02 4.3292 -5.8236 54,02 1.5096 -2.6823:62
1705715499448899984,Ni11,02 1.2911 -2.9167 05,02 4.3292 -5.8236 54,02 1.5096 -2.6823:62
1705715499454616069,Np11,-0.3850 0.4796 2.1643 1.0000 05,-0.7424 0.0000 2.2649 1.0000 54,1.1443 0.5276 1.2123 1.0000:EE
1705715499456088066,Ni11,02 1.2911 -2.9167 05,02 4.3292 -5.8236 54,02 1.5096 -2.6823:62
1705715499459615468,Np11,-0.3850 0.4796 2.1643 1.0000 05,-0.7424 0.0000 2.2649 1.0000 54,1.1443 0.5276 1.2123 1.0000:EE
1705715499460352182,Ni11,02 1.2911 -2.9167 05,02 4.3292 -5.8236 54,02 1.5096 -2.6823:62
1705715499464817047,Np11,-0.3850 0.4796 2.1643 1.0000 05,-0.7424 0.0000 2.2649 1.0000 54,1.1443 0.5276 1.2123 1.0000:EE
1705715499468677043,Np11,-0.3850 0.4796 2.1643 1.0000 05,-0.7424 0.0000 2.2649 1.0000 54,1.1443 0.5276 1.2123 1.0000:EE
1705715499469758987,Ni11,02 1.2911 -2.9167 05,02 4.3292 -5.8236 54,02 1.5096 -2.6823:62
1705715499533859252,Np11,-0.3850 0.4796 2.1643 1.0000 05,-0.7424 0.0000 2.4777 1.0000 54,1.2057 0.5276 1.1531 1.0000:3C
1705715499534736156,Ni11,02 0.3507 -1.9801 05,02 4.3292 -5.8236 54,02 1.4451 -2.6300:BA
1705715499538524389,Np11,-0.3850 0.4796 2.1643 1.0000 05,-0.7424 0.0000 2.4777 1.0000 54,1.2057 0.5276 1.1531 1.0000:3C
1705715499539709091,Ni11,02 0.3507 -1.9801 05,02 4.3292 -5.8236 54,02 1.4451 -2.6300:BA
1705715499543637752,Np11,-0.3850 0.4796 2.1643 1.0000 05,-0.7424 0.0000 2.4777 1.0000 54,1.2057 0.5276 1.1531 1.0000:3C
1705715499547343969,Np11,-0.3850 0.4796 2.1643 1.0000 05,-0.7424 0.0000 2.4777 1.0000 54,1.2057 0.5276 1.1531 1.0000:3C
1705715499548588037,Ni11,02 0.3507 -1.9801 05,02 4.3292 -5.8236 54,02 1.4451 -2.6300:BA
1705715499552622795,Np11,-0.3850 0.4796 2.1643 1.0000 05,-0.7424 0.0000 2.4777 1.0000 54,1.2057 0.5276 1.1531 1.0000:3C
1705715499554243326,Ni11,02 0.3507 -1.9801 05,02 4.3292 -5.8236 54,02 1.4451 -2.6300:BA
1705715499557667255,Np11,-0.3850 0.4796 2.1643 1.0000 05,-0.7424 0.0000 2.4777 1.0000 54,1.2057 0.5276 1.1531 1.0000:3C
1705715499561740875,Np11,-0.3850 0.4796 2.1643 1.0000 05,-0.7424 0.0000 2.4777 1.0000 54,1.2057 0.5276 1.1531 1.0000:3C
1705715499563002586,Ni11,02 0.3507 -1.9801 05,02 2.8400 -4.3518 54,02 1.4451 -2.6300:5C
1705715499567963838,Np11,-0.3436 0.3118 1.9514 1.0000 05,-0.7424 0.0000 2.4777 1.0000 54,1.2057 0.5276 1.1531 1.0000:4F
1705715499568835020,Ni11,02 0.3507 -1.9801 05,02 2.8400 -4.3518 54,02 1.4451 -2.6300:5C
1705715499572932004,Np11,-0.3436 0.3118 1.9514 1.0000 05,-0.7424 0.0000 2.4777 1.0000 54,1.2057 0.5276 1.1531 1.0000:4F
1705715499650939464,Np11,-0.3436 0.3118 1.9514 1.0000 05,-0.7424 0.0000 2.4777 1.0000 54,1.2517 0.3357 1.0053 1.0000:BF
1705715499652227640,Ni11,02 -0.4364 -0.9495 05,02 2.8400 -4.3518 54,02 0.8405 -2.0380:ED
1705715499660375595,Np11,-0.3436 0.3118 1.9514 1.0000 05,-0.7424 0.0000 2.4777 1.0000 54,1.2517 0.3357 1.0053 1.0000:BF
1705715499661688804,Ni11,02 -0.4364 -0.9495 05,02 2.8400 -4.3518 54,02 0.8405 -2.0380:ED
1705715499665437459,Np11,-0.3436 0.3118 1.9514 1.0000 05,-0.7424 0.0000 2.4777 1.0000 54,1.2517 0.3357 1.0053 1.0000:BF
1705715499669850349,Np11,-0.3436 0.3118 1.9514 1.0000 05,-0.7424 0.0000 2.4777 1.0000 54,1.2517 0.3357 1.0053 1.0000:BF
1705715499671638250,Ni11,02 -0.4364 -0.9495 05,02 2.8400 -4.3518 54,02 0.8405 -2.0380:ED
1705715499674985647,Np11,-0.3221 0.1679 1.8982 1.0000 05,-0.7424 0.0000 2.4777 1.0000 54,1.2517 0.3357 1.0053 1.0000:BC
1705715499676541328,Ni11,02 -0.4364 -0.9495 05,02 2.8400 -4.3518 54,02 0.8405 -2.0380:ED
1705715499679627418,Np11,-0.3221 0.1679 1.8982 1.0000 05,-0.7424 0.0000 2.4777 1.0000 54,1.2517 0.3357 1.0053 1.0000:BC
1705715499684014558,Np11,-0.3221 0.1679 1.8982 1.0000 05,-0.7424 0.0000 2.6847 1.0000 54,1.2517 0.3357 1.0053 1.0000:8B
1705715499685635089,Ni11,02 -0.4364 -0.9495 05,02 2.8400 -4.3518 54,02 0.8405 -2.0380:ED
1705715499689712285,Np11,-0.3221 0.1679 1.8982 1.0000 05,-0.7424 0.0000 2.6847 1.0000 54,1.2517 0.3357 1.0053 1.0000:8B
1705715499691966772,Ni11,02 -0.4364 -0.9495 05,02 2.8400 -4.3518 54,02 0.8405 -2.0380:ED
1705715499694526672,Np11,-0.3221 0.1679 1.8982 1.0000 05,-0.7424 0.0000 2.6847 1.0000 54,1.2517 0.3357 1.0053 1.0000:8B
1705715499696648120,Ni11,02 -0.4364 -0.9495 05,02 2.8400 -4.3518 54,02 0.8405 -2.0380:ED
1705715499699342250,Np11,-0.3221 0.1679 1.8982 1.0000 05,-0.7424 0.0000 2.6847 1.0000 54,1.2517 0.3357 1.0053 1.0000:8B
1705715499700524330,Ni11,02 -0.4364 -0.9495 05,02 2.8400 -4.3518 54,02 0.8405 -2.0380:ED
1705715499705512762,Np11,-0.3221 0.1679 1.8982 1.0000 05,-0.7424 0.0000 2.6847 1.0000 54,1.2517 0.3357 1.0053 1.0000:8B
1705715499708210706,Ni11,02 -0.4364 -0.9495 05,02 2.8400 -4.3518 54,02 0.8405 -2.0380:ED
1705715499759482860,Np11,-0.3221 0.1679 1.8982 1.0000 05,-0.7424 0.0000 2.6847 1.0000 54,1.2701 0.1199 1.0881 1.0000:F5
1705715499760227680,Ni11,02 -1.0932 0.0451 05,02 1.3783 -2.9066 54,02 0.4899 -1.6397:52
1705715499763088703,Np11,-0.3221 0.1679 1.8982 1.0000 05,-0.7424 0.0000 2.6847 1.0000 54,1.2701 0.1199 1.0881 1.0000:F5
1705715499764491558,Ni11,02 -1.0932 0.0451 05,02 1.3783 -2.9066 54,02 0.4899 -1.6397:52
1705715499766990661,Ni11,02 -1.0932 0.0451 05,02 1.3783 -2.9066 54,02 0.4899 -1.6397:52
1705715499770428895,Ni11,02 -1.0932 0.0451 05,02 1.3783 -2.9066 54,02 0.4899 -1.6397:52
1705715499774797201,Np11,-0.3221 0.1679 1.8982 1.0000 05,-0.7424 0.0000 2.6847 1.0000 54,1.2701 0.1199 1.0881 1.0000:F5
1705715499776020288,Ni11,02 -1.0932 0.0451 05,02 1.3783 -2.9066 54,02 0.4899 -1.6397:52
1705715499780025243,Np11,-0.3221 0.1679 1.8982 1.0000 05,-0.7424 0.0000 2.6847 1.0000 54,1.2701 0.1199 1.0881 1.0000:F5
1705715499781275749,Ni11,02 -1.0932 0.0451 05,02 1.3783 -2.9066 54,02 0.4899 -1.6397:52
1705715499784898281,Np11,-0.3191 0.0000 1.9396 1.0000 05,-0.7424 0.0000 2.6847 1.0000 54,1.2701 0.1199 1.0881 1.0000:F9
1705715499788952112,Np11,-0.3191 0.0000 1.9396 1.0000 05,-0.7424 0.0000 2.6847 1.0000 54,1.2701 0.1199 1.0881 1.0000:F9
1705715499790846824,Ni11,02 -1.0932 0.0451 05,02 1.3783 -2.9066 54,02 0.4899 -1.6397:52
1705715499795218944,Np11,-0.3191 0.0000 1.9396 1.0000 05,-0.7424 0.0000 2.6847 1.0000 54,1.2701 0.1199 1.0881 1.0000:F9
1705715499795984745,Ni11,02 -1.0932 0.0451 05,02 1.3783 -2.9066 54,02 0.4899 -1.6397:52
1705715499799404144,Np11,-0.3191 0.0000 1.9396 1.0000 05,-0.7424 0.0000 2.6847 1.0000 54,1.2701 0.1199 1.0881 1.0000:F9
1705715499866998672,Np11,-0.3191 0.0000 1.9396 1.0000 05,-0.7348 0.0480 2.4896 1.0000 54,1.2717 0.0000 1.0881 1.0000:C1
1705715499867840528,Ni11,02 -1.6572 0.8751 05,02 1.3783 -2.9066 54,02 0.3691 -1.3434:38
1705715499871920347,Np11,-0.3191 0.0000 1.9396 1.0000 05,-0.7348 0.0480 2.4896 1.0000 54,1.2717 0.0000 1.0881 1.0000:C1
1705715499877207756,Np11,-0.3191 0.0000 1.9396 1.0000 05,-0.7348 0.0480 2.4896 1.0000 54,1.2717 0.0000 1.0881 1.0000:C1
1705715499877880096,Ni11,02 -1.6572 0.8751 05,02 1.3783 -2.9066 54,02 0.3691 -1.3434:38
1705715499882378339,Np11,-0.3191 0.0000 1.9396 1.0000 05,-0.7348 0.0480 2.4896 1.0000 54,1.2717 0.0000 1.0881 1.0000:C1
1705715499883715152,Ni11,02 -1.6572 0.8751 05,02 -0.0912 -1.4533 54,02 0.3691 -1.3434:20
1705715499887633323,Ni11,02 -1.6572 0.8751 05,02 -0.0912 -1.4533 54,02 0.3691 -1.3434:20
1705715499890609502,Np11,-0.3191 0.0000 1.9396 1.0000 05,-0.7348 0.0480 2.4896 1.0000 54,1.2717 0.0000 1.0881 1.0000:C1
1705715499896130323,Np11,-0.3191 0.0000 1.9396 1.0000 05,-0.7348 0.0480 2.4896 1.0000 54,1.2717 0.0000 1.0881 1.0000:C1
1705715499898183822,Ni11,02 -1.6572 0.8751 05,02 -0.0912 -1.4533 54,02 0.3691 -1.3434:20
1705715499899973154,Ni11,02 -1.6572 0.8751 05,02 -0.0912 -1.4533 54,02 0.3691 -1.3434:20
1705715499905092239,Np11,-0.3191 0.0000 1.9396 1.0000 05,-0.7348 0.0480 2.4896 1.0000 54,1.2717 0.0000 1.0881 1.0000:C1
1705715499907285928,Ni11,02 -1.6572 0.8751 05,02 -0.0912 -1.4533 54,02 0.3691 -1.3434:20
1705715499914535522,Np11,-0.3191 0.0000 1.9396 1.0000 05,-0.7348 0.0480 2.4896 1.0000 54,1.2717 0.0000 1.0881 1.0000:C1
1705715499916625976,Ni11,02 -1.6572 0.8751 05,02 -0.0912 -1.4533 54,02 0.3691 -1.3434:20
1705715499918443202,Np11,-0.3191 0.0000 1.9396 1.0000 05,-0.7348 0.0480 2.4896 1.0000 54,1.2717 0.0000 1.0881 1.0000:C1
1705715499919407367,Ni11,02 -1.6572 0.8751 05,02 -0.0912 -1.4533 54,02 0.3691 -1.3434:20
1705715499920740604,Np11,-0.3191 0.0000 1.9396 1.0000 05,-0.7348 0.0480 2.4896 1.0000 54,1.2717 0.0000 1.0881 1.0000:C1
1705715499923230171,Ni11,02 -1.6572 0.8751 05,02 -0.0912 -1.4533 54,02 0.3691 -1.3434:20
1705715499975555658,Np11,-0.3191 0.0000 1.9396 1.0000 05,-0.7348 0.0480 2.4896 1.0000 54,1.2717 0.0000 1.0881 1.0000:C1
1705715499976542711,Ni11,02 -2.4447 1.5678 05,02 -0.0912 -1.4533 54,02 0.3674 -1.1495:42
1705715499979717493,Np11,-0.3191 0.0000 1.9396 1.0000 05,-0.7348 0.0480 2.4896 1.0000 54,1.2717 0.0000 1.0881 1.0000:C1
1705715499984426259,Np11,-0.3191 0.0000 1.9396 1.0000 05,-0.7348 0.0480 2.4896 1.0000 54,1.2717 0.0000 1.0881 1.0000:C1
1705715499985910177,Ni11,02 -2.4447 1.5678 05,02 -0.0912 -1.4533 54,02 0.3674 -1.1495:42
1705715499990173101,Np11,-0.3191 0.0000 1.9396 1.0000 05,-0.7348 0.0480 2.4896 1.0000 54,1.2717 0.0000 1.0881 1.0000:C1
1705715499991928577,Ni11,02 -2.4447 1.5678 05,02 -0.0912 -1.4533 54,02 0.3674 -1.1495:42
1705715499994744300,Np11,-0.3191 0.0000 1.9396 1.0000 05,-0.7348 0.0480 2.4896 1.0000 54,1.2717 0.0000 1.0881 1.0000:C1
1705715499998399257,Np11,-0.3206 0.0000 1.9396 1.0000 05,-0.7026 0.1679 2.4896 1.0000 54,1.2717 0.0000 1.0881 1.0000:73
1705715499999924898,Ni11,02 -2.4447 1.5678 05,02 -0.0912 -1.4533 54,02 0.3674 -1.1495:42
1705715500004039764,Np11,-0.3206 0.0000 1.9396 1.0000 05,-0.7026 0.1679 2.4896 1.0000 54,1.2717 0.0000 1.0881 1.0000:73
1705715500005370616,Ni11,02 -2.4447 1.5678 05,02 -0.0912 -1.4533 54,02 0.3674 -1.1495:42
1705715500009996652,Np11,-0.3206 0.0000 1.9396 1.0000 05,-0.7026 0.1679 2.4896 1.0000 54,1.2717 0.0000 1.0881 1.0000:73
1705715500010766029,Ni11,02 -2.4447 1.5678 05,02 -0.0912 -1.4533 54,02 0.3674 -1.1495:42
1705715500015023708,Np11,-0.3206 0.0000 1.9396 1.0000 05,-0.7026 0.1679 2.4896 1.0000 54,1.2717 0.0000 1.0881 1.0000:73
1705715500016264200,Ni11,02 -2.4447 1.5678 05,02 -0.0912 -1.4533 54,02 0.3674 -1.1495:42
1705715500020031929,Np11,-0.3206 0.0000 1.9396 1.0000 05,-0.7026 0.1679 2.4896 1.0000 54,1.2717 0.0000 1.0881 1.0000:73
1705715500021202087,Ni11,02 -2.4447 1.5678 05,02 -0.0912 -1.4533 54,02 0.3674 -1.1495:42
1705715500024527549,Np11,-0.3206 0.0000 1.9396 1.0000 05,-0.7026 0.1679 2.4896 1.0000 54,1.2717 0.0000 1.0881 1.0000:73
1705715500025831937,Ni11,02 -2.4447 1.5678 05,02 -0.0912 -1.4533 54,02 0.3674 -1.1495:42
1705715500082994699,Np11,-0.3206 0.0000 1.9396 1.0000 05,-0.7026 0.1679 2.4896 1.0000 54,1.2717 0.0000 1.0881 1.0000:73
1705715500084097385,Ni11,02 -3.1481 2.1426 05,02 -1.5590 0.3820 54,02 0.3654 -0.9906:6D
1705715500088567018,Np11,-0.3206 0.0000 1.9396 1.0000 05,-0.7026 0.1679 2.4896 1.0000 54,1.2717 0.0000 1.0881 1.0000:73
1705715500092181921,Np11,-0.3206 0.0000 1.9396 1.0000 05,-0.7026 0.1679 2.4896 1.0000 54,1.2717 0.0000 1.0881 1.0000:73
1705715500094436883,Ni11,02 -3.1481 2.1426 05,02 -1.5590 0.3820 54,02 0.3654 -0.9906:6D
1705715500097649812,Np11,-0.3206 0.0000 1.9396 1.0000 05,-0.7026 0.1679 2.4896 1.0000 54,1.2717 0.0000 1.0881 1.0000:73
1705715500099339962,Ni11,02 -3.1481 2.1426 05,02 -1.5590 0.3820 54,02 0.3654 -0.9906:6D
1705715500105045318,Np11,-0.3206 0.0000 1.9396 1.0000 05,-0.7026 0.1679 2.4896 1.0000 54,1.2717 0.0000 1.0881 1.0000:73
1705715500106847286,Ni11,02 -3.1481 2.1426 05,02 -1.5590 0.3820 54,02 0.3654 -0.9906:6D
1705715500113298416,Np11,-0.3206 0.0000 1.9337 1.0000 05,-0.7026 0.1679 2.4896 1.0000 54,1.2717 0.0000 1.0881 1.0000:71
1705715500117610454,Np11,-0.3206 0.0000 1.9337 1.0000 05,-0.7026 0.1679 2.4896 1.0000 54,1.2717 0.0000 1.0881 1.0000:71
1705715500118581771,Ni11,02 -3.1481 2.1426 05,02 -1.5590 0.3820 54,02 0.3654 -0.9906:6D
1705715500123048543,Np11,-0.3206 0.0000 1.9337 1.0000 05,-0.7026 0.1679 2.4896 1.0000 54,1.2717 0.0000 1.0881 1.0000:71
1705715500124115705,Ni11,02 -3.1481 2.1426 05,02 -1.5590 0.3820 54,02 0.3654 -0.9906:6D
1705715500192291736,Ni11,02 -3.7337 2.5550 05,02 -1.5590 0.3820 54,02 0.3631 -0.8543:95
1705715500196889162,Np11,-0.3206 0.0000 1.9337 1.0000 05,-0.6995 0.0000 2.4068 1.0000 54,1.2701 0.0000 1.0881 1.0000:E9
1705715500199908256,Np11,-0.3206 0.0000 1.9337 1.0000 05,-0.6995 0.0000 2.4068 1.0000 54,1.2701 0.0000 1.0881 1.0000:E9
1705715500201479196,Ni11,02 -3.7337 2.5550 05,02 -2.9300 1.9147 54,02 0.3631 -0.8543:E8
1705715500205519914,Np11,-0.3206 0.0000 1.9337 1.0000 05,-0.6995 0.0000 2.4068 1.0000 54,1.2701 0.0000 1.0881 1.0000:E9
1705715500206687450,Ni11,02 -3.7337 2.5550 05,02 -2.9300 1.9147 54,02 0.3631 -0.8543:E8
1705715500214471101,Np11,-0.3206 0.0000 1.9337 1.0000 05,-0.6995 0.0000 2.4068 1.0000 54,1.2701 0.0000 1.0881 1.0000:E9
1705715500215595483,Ni11,02 -3.7337 2.5550 05,02 -2.9300 1.9147 54,02 0.3631 -0.8543:E8
1705715500219980955,Np11,-0.3191 0.0000 1.9337 1.0000 05,-0.6995 0.0000 2.4068 1.0000 54,1.2701 0.0000 1.0881 1.0000:D2
1705715500220670223,Ni11,02 -3.7337 2.5550 05,02 -2.9300 1.9147 54,02 0.3631 -0.8543:E8
1705715500223697662,Ni11,02 -3.7337 2.5550 05,02 -2.9300 1.9147 54,02 0.3631 -0.8543:E8
1705715500229549169,Np11,-0.3191 0.0000 1.9337 1.0000 05,-0.6995 0.0000 2.4068 1.0000 54,1.2701 0.0000 1.0881 1.0000:D2
1705715500230360507,Ni11,02 -3.7337 2.5550 05,02 -2.9300 1.9147 54,02 0.3631 -0.8543:E8
1705715500234136581,Np11,-0.3191 0.0000 1.9337 1.0000 05,-0.6995 0.0000 2.4068 1.0000 54,1.2701 0.0000 1.0881 1.0000:D2
1705715500235632419,Ni11,02 -3.7337 2.5550 05,02 -2.9300 1.9147 54,02 0.3631 -0.8543:E8
1705715500239101409,Np11,-0.3191 0.0000 1.9337 1.0000 05,-0.6995 0.0000 2.4068 1.0000 54,1.2701 0.0000 1.0881 1.0000:D2
1705715500239991188,Ni11,02 -3.7337 2.5550 05,02 -2.9300 1.9147 54,02 0.3631 -0.8543:E8
1705715500245055675,Np11,-0.3191 0.0000 1.9337 1.0000 05,-0.6995 0.0000 2.4068 1.0000 54,1.2701 0.0000 1.0881 1.0000:D2
1705715500246052503,Ni11,02 -3.7337 2.5550 05,02 -2.9300 1.9147 54,02 0.3631 -0.8543:E8
1705715500298690319,Np11,-0.3191 0.0000 1.9337 1.0000 05,-0.6995 0.0000 2.4068 1.0000 54,1.2717 0.0000 1.0940 1.0000:D9
1705715500299953699,Ni11,02 -4.2210 2.7928 05,02 -2.9300 1.9147 54,02 0.3604 -0.7375:E5
1705715500305796146,Np11,-0.3191 0.0000 1.9337 1.0000 05,-0.6995 0.0000 2.4068 1.0000 54,1.2717 0.0000 1.0940 1.0000:D9
1705715500312624454,Np11,-0.3191 0.0000 1.9337 1.0000 05,-0.6995 0.0000 2.4068 1.0000 54,1.2717 0.0000 1.0940 1.0000:D9
1705715500317743301,Ni11,02 -4.2210 2.7928 05,02 -2.9300 1.9147 54,02 0.3604 -0.7375:E5
1705715500319395542,Np11,-0.3191 0.0000 1.9337 1.0000 05,-0.6995 0.0000 2.4068 1.0000 54,1.2717 0.0000 1.0940 1.0000:D9
1705715500320254325,Ni11,02 -4.2210 2.7928 05,02 -2.9300 1.9147 54,02 0.3604 -0.7375:E5
1705715500321474552,Np11,-0.3191 0.0000 1.9337 1.0000 05,-0.6995 0.0000 2.4068 1.0000 54,1.2717 0.0000 1.0940 1.0000:D9
1705715500322484970,Ni11,02 -4.2210 2.7928 05,02 -2.9300 1.9147 54,02 0.3604 -0.7375:E5
1705715500326301097,Np11,-0.3191 0.0000 1.9337 1.0000 05,-0.6995 0.0000 2.4068 1.0000 54,1.2717 0.0000 1.0940 1.0000:D9
1705715500330861806,Np11,-0.3191 0.0000 1.9396 1.0000 05,-0.6995 0.0000 2.4068 1.0000 54,1.2717 0.0000 1.0940 1.0000:DB
1705715500332013130,Ni11,02 -4.2210 2.7928 05,02 -2.9300 1.9147 54,02 0.3604 -0.7375:E5
1705715500335998535,Np11,-0.3191 0.0000 1.9396 1.0000 05,-0.6995 0.0000 2.4068 1.0000 54,1.2717 0.0000 1.0940 1.0000:DB
1705715500337039470,Ni11,02 -4.2210 2.7928 05,02 -2.9300 1.9147 54,02 0.3604 -0.7375:E5
1705715500341331005,Np11,-0.3191 0.0000 1.9396 1.0000 05,-0.6995 0.0000 2.4068 1.0000 54,1.2717 0.0000 1.0940 1.0000:DB
1705715500342088937,Ni11,02 -4.2210 2.7928 05,02 -2.9300 1.9147 54,02 0.3604 -0.7375:E5
1705715500345915555,Np11,-0.3191 0.0000 1.9396 1.0000 05,-0.6995 0.0000 2.4068 1.0000 54,1.2717 0.0000 1.0940 1.0000:DB
1705715500347022294,Ni11,02 -4.2210 2.7928 05,02 -2.9300 1.9147 54,02 0.3604 -0.7375:E5
1705715500350659608,Np11,-0.3191 0.0000 1.9396 1.0000 05,-0.6995 0.0000 2.4068 1.0000 54,1.2717 0.0000 1.0940 1.0000:DB
1705715500351863622,Ni11,02 -4.2210 2.7928 05,02 -2.9300 1.9147 54,02 0.3604 -0.7375:E5
1705715500355551004,Np11,-0.3191 0.0000 1.9396 1.0000 05,-0.6995 0.0000 2.4068 1.0000 54,1.2717 0.0000 1.0940 1.0000:DB
1705715500356723546,Ni11,02 -4.2210 2.7928 05,02 -2.9300 1.9147 54,02 0.3604 -0.7375:E5
1705715500410559892,Np11,-0.3191 0.0000 1.9396 1.0000 05,-0.6995 0.0000 2.4068 1.0000 54,1.2717 0.0000 1.0940 1.0000:DB
1705715500412045478,Ni11,02 -4.6265 2.9880 05,02 -2.9300 1.9147 54,02 0.3577 -0.6431:B9
1705715500415519714,Np11,-0.3191 0.0000 1.9396 1.0000 05,-0.6995 0.0000 2.4068 1.0000 54,1.2717 0.0000 1.0940 1.0000:DB
1705715500420541524,Np11,-0.3191 0.0000 1.9396 1.0000 05,-0.6995 0.0000 2.4068 1.0000 54,1.2717 0.0000 1.0940 1.0000:DB
1705715500421757698,Ni11,02 -4.6265 2.9880 05,02 -2.9300 1.9147 54,02 0.3577 -0.6431:B9
1705715500425348043,Np11,-0.3191 0.0000 1.9396 1.0000 05,-0.6995 0.0000 2.4068 1.0000 54,1.2717 0.0000 1.0940 1.0000:DB
1705715500426623344,Ni11,02 -4.6265 2.9880 05,02 -2.9300 1.9147 54,02 0.3577 -0.6431:B9
1705715500430582046,Np11,-0.3191 0.0000 1.9396 1.0000 05,-0.6995 0.0000 2.4068 1.0000 54,1.2717 0.0000 1.0940 1.0000:DB
1705715500435796737,Np11,-0.3191 0.0000 1.9396 1.0000 05,-0.6995 0.0000 2.4068 1.0000 54,1.2717 0.0000 1.0940 1.0000:DB
1705715500436872482,Ni11,02 -4.6265 2.9880 05,02 -2.9300 1.9147 54,02 0.3577 -0.6431:B9
